,Team1,Team2,Min_Start,Min_End,T1Score_Begin,T2Score_Begin,T1Score_End,T2Score_End,Margin_Period,Margin_TOT,WCT_Start,WCT_End,Vol_Period,Vol_Total,T1Vol_Period,T2Vol_Period,T1Vol_Total,T2Vol_Total,T1Sent_Period,T2Sent_Period,T1Sent_Total,T2Sent_Total,Margin_Prior,OPA_Margin,VolDiff_Total,VolDiff_Period,SentDiff_Total,SentDiff_Period,UnqIdentifier,VolDiff_Total_Lag1,VolDiff_Total_Lag2,VolDiff_Total_Lag3,VolDiff_Total_Lag4,VolDiff_Total_Lag5,SentDiff_Total_Lag1,SentDiff_Total_Lag2,SentDiff_Total_Lag3,SentDiff_Total_Lag4,SentDiff_Total_Lag5,Margin_TOT_Lag1,Margin_TOT_Lag2,Margin_TOT_Lag3,Margin_TOT_Lag4,Margin_TOT_Lag5,VolDiff_Period_Lag1,VolDiff_Period_Lag2,VolDiff_Period_Lag3,VolDiff_Period_Lag4,VolDiff_Period_Lag5,SentDiff_Period_Lag1,SentDiff_Period_Lag2,SentDiff_Period_Lag3,SentDiff_Period_Lag4,SentDiff_Period_Lag5,Margin_Period_Lag1,Margin_Period_Lag2,Margin_Period_Lag3,Margin_Period_Lag4,Margin_Period_Lag5
1287,Syracuse,Virginia,21,22,21,37,23,37,2,-14,19:23:41,19:26:16,62,3199,22.0,39.0,1679.0,1822.0,4,8,128,189,-16,0,-143.0,-17.0,-61,-4,SyracuseVirginia,-126.0,91.0,125.0,112.0,-24.0,-57,83,89,29,-47,-16,-14,-9,-9,-10,-217.0,-34.0,13.0,136.0,-4.0,-140,-6,60,76,-5,-2,-5,0,1,2
1288,Syracuse,Virginia,22,23,23,37,25,39,0,-14,19:26:16,19:29:19,100,3299,46.0,56.0,1725.0,1878.0,10,21,138,210,-14,-5,-153.0,-10.0,-72,-11,SyracuseVirginia,-143.0,-126.0,91.0,125.0,112.0,-61,-57,83,89,29,-14,-16,-14,-9,-9,-17.0,-217.0,-34.0,13.0,136.0,-4,-140,-6,60,76,2,-2,-5,0,1
1289,Syracuse,Virginia,23,24,25,39,27,39,2,-12,19:29:19,19:31:02,49,3348,28.0,31.0,1753.0,1909.0,5,5,143,215,-14,-2,-156.0,-3.0,-72,0,SyracuseVirginia,-153.0,-143.0,-126.0,91.0,125.0,-72,-61,-57,83,89,-14,-14,-16,-14,-9,-10.0,-17.0,-217.0,-34.0,13.0,-11,-4,-140,-6,60,0,2,-2,-5,0
1290,Syracuse,Virginia,24,25,27,39,32,39,5,-7,19:31:02,19:34:21,176,3524,133.0,52.0,1886.0,1961.0,0,9,143,224,-12,2,-75.0,81.0,-81,-9,SyracuseVirginia,-156.0,-153.0,-143.0,-126.0,91.0,-72,-72,-61,-57,83,-12,-14,-14,-16,-14,-3.0,-10.0,-17.0,-217.0,-34.0,0,-11,-4,-140,-6,2,0,2,-2,-5
1291,Syracuse,Virginia,25,26,32,39,32,41,-2,-9,19:34:21,19:37:07,79,3603,42.0,45.0,1928.0,2006.0,6,4,149,228,-7,0,-78.0,-3.0,-79,2,SyracuseVirginia,-75.0,-156.0,-153.0,-143.0,-126.0,-81,-72,-72,-61,-57,-7,-12,-14,-14,-16,81.0,-3.0,-10.0,-17.0,-217.0,-9,0,-11,-4,-140,5,2,0,2,-2
1292,Syracuse,Virginia,26,27,32,41,32,43,-2,-11,19:37:07,19:39:49,83,3686,51.0,44.0,1979.0,2050.0,-13,3,136,231,-9,2,-71.0,7.0,-95,-16,SyracuseVirginia,-78.0,-75.0,-156.0,-153.0,-143.0,-79,-81,-72,-72,-61,-9,-7,-12,-14,-14,-3.0,81.0,-3.0,-10.0,-17.0,2,-9,0,-11,-4,-2,5,2,0,2
1293,Syracuse,Virginia,27,28,32,43,34,45,0,-11,19:39:49,19:42:06,64,3750,40.0,28.0,2019.0,2078.0,-1,7,135,238,-11,5,-59.0,12.0,-103,-8,SyracuseVirginia,-71.0,-78.0,-75.0,-156.0,-153.0,-95,-79,-81,-72,-72,-11,-9,-7,-12,-14,7.0,-3.0,81.0,-3.0,-10.0,-16,2,-9,0,-11,-2,-2,5,2,0
1294,Syracuse,Virginia,28,29,34,45,37,48,0,-11,19:42:06,19:44:04,66,3816,23.0,40.0,2042.0,2118.0,3,-2,138,236,-11,-2,-76.0,-17.0,-98,5,SyracuseVirginia,-59.0,-71.0,-78.0,-75.0,-156.0,-103,-95,-79,-81,-72,-11,-11,-9,-7,-12,12.0,7.0,-3.0,81.0,-3.0,-8,-16,2,-9,0,0,-2,-2,5,2
1295,Syracuse,Virginia,29,30,37,48,37,51,-3,-14,19:44:04,19:47:34,110,3926,36.0,76.0,2078.0,2194.0,4,20,142,256,-11,-2,-116.0,-40.0,-114,-16,SyracuseVirginia,-76.0,-59.0,-71.0,-78.0,-75.0,-98,-103,-95,-79,-81,-11,-11,-11,-9,-7,-17.0,12.0,7.0,-3.0,81.0,5,-8,-16,2,-9,0,0,-2,-2,5
1296,Syracuse,Virginia,30,31,37,51,41,54,1,-13,19:47:34,19:49:32,34,3960,11.0,24.0,2089.0,2218.0,1,3,143,259,-14,0,-129.0,-13.0,-116,-2,SyracuseVirginia,-116.0,-76.0,-59.0,-71.0,-78.0,-114,-98,-103,-95,-79,-14,-11,-11,-11,-9,-40.0,-17.0,12.0,7.0,-3.0,-16,5,-8,-16,2,-3,0,0,-2,-2
1297,Syracuse,Virginia,31,32,41,54,45,56,2,-11,19:49:32,19:52:15,109,4069,57.0,49.0,2146.0,2267.0,-5,1,138,260,-13,0,-121.0,8.0,-122,-6,SyracuseVirginia,-129.0,-116.0,-76.0,-59.0,-71.0,-116,-114,-98,-103,-95,-13,-14,-11,-11,-11,-13.0,-40.0,-17.0,12.0,7.0,-2,-16,5,-8,-16,1,-3,0,0,-2
1298,Syracuse,Virginia,32,33,45,56,52,58,5,-6,19:52:15,19:55:26,429,4498,366.0,108.0,2512.0,2375.0,78,-2,216,258,-11,-3,137.0,258.0,-42,80,SyracuseVirginia,-121.0,-129.0,-116.0,-76.0,-59.0,-122,-116,-114,-98,-103,-11,-13,-14,-11,-11,8.0,-13.0,-40.0,-17.0,12.0,-6,-2,-16,5,-8,2,1,-3,0,0
1299,Syracuse,Virginia,33,34,52,58,57,58,5,-1,19:55:26,19:58:09,642,5140,549.0,113.0,3061.0,2488.0,178,-15,394,243,-6,1,573.0,436.0,151,193,SyracuseVirginia,137.0,-121.0,-129.0,-116.0,-76.0,-42,-122,-116,-114,-98,-6,-11,-13,-14,-11,258.0,8.0,-13.0,-40.0,-17.0,80,-6,-2,-16,5,5,2,1,-3,0
1300,Syracuse,Virginia,34,35,57,58,59,58,2,1,19:58:09,20:00:49,702,5842,587.0,111.0,3648.0,2599.0,97,3,491,246,-1,2,1049.0,476.0,245,94,SyracuseVirginia,573.0,137.0,-121.0,-129.0,-116.0,151,-42,-122,-116,-114,-1,-6,-11,-13,-14,436.0,258.0,8.0,-13.0,-40.0,193,80,-6,-2,-16,5,5,2,1,-3
1301,Syracuse,Virginia,35,36,59,58,62,58,3,4,20:00:49,20:03:06,1134,6976,957.0,227.0,4605.0,2826.0,280,-65,771,181,1,5,1779.0,730.0,590,345,SyracuseVirginia,1049.0,573.0,137.0,-121.0,-129.0,245,151,-42,-122,-116,1,-1,-6,-11,-13,476.0,436.0,258.0,8.0,-13.0,94,193,80,-6,-2,2,5,5,2,1
1302,Syracuse,Virginia,36,37,62,58,64,58,2,6,20:03:06,20:05:56,493,7469,371.0,152.0,4976.0,2978.0,-31,-68,740,113,4,5,1998.0,219.0,627,37,SyracuseVirginia,1779.0,1049.0,573.0,137.0,-121.0,590,245,151,-42,-122,4,1,-1,-6,-11,730.0,476.0,436.0,258.0,8.0,345,94,193,80,-6,3,2,5,5,2
1303,Syracuse,Virginia,37,38,64,58,64,58,0,6,20:05:56,20:08:31,329,7798,252.0,94.0,5228.0,3072.0,45,-14,785,99,6,2,2156.0,158.0,686,59,SyracuseVirginia,1998.0,1779.0,1049.0,573.0,137.0,627,590,245,151,-42,6,4,1,-1,-6,219.0,730.0,476.0,436.0,258.0,37,345,94,193,80,2,3,2,5,5
1304,Syracuse,Virginia,38,39,64,58,64,60,-2,4,20:08:31,20:10:45,159,7957,105.0,47.0,5333.0,3119.0,7,-2,792,97,6,3,2214.0,58.0,695,9,SyracuseVirginia,2156.0,1998.0,1779.0,1049.0,573.0,686,627,590,245,151,6,6,4,1,-1,158.0,219.0,730.0,476.0,436.0,59,37,345,94,193,0,2,3,2,5
1305,Syracuse,Virginia,39,40,64,60,68,62,2,6,20:10:45,20:13:54,1047,9004,778.0,258.0,6111.0,3377.0,-23,-65,769,32,4,2,2734.0,520.0,737,42,SyracuseVirginia,2214.0,2156.0,1998.0,1779.0,1049.0,695,686,627,590,245,4,6,6,4,1,58.0,158.0,219.0,730.0,476.0,9,59,37,345,94,-2,0,2,3,2
1306,Notre Dame,North Carolina,0,1,0,0,2,2,0,0,20:49:00,20:51:23,258,0,83.0,206.0,0.0,0.0,6,-4,0,0,0,NA,0.0,-123.0,0,10,Notre DameNorth Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,Notre Dame,North Carolina,1,2,2,2,4,4,0,0,20:51:23,20:53:20,211,469,55.0,161.0,138.0,367.0,-9,1,-3,-3,0,NA,-229.0,-106.0,0,-10,Notre DameNorth Carolina,0.0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-123.0,NA,NA,NA,NA,10,NA,NA,NA,NA,0,NA,NA,NA,NA
1308,Notre Dame,North Carolina,2,3,4,4,10,6,4,4,20:53:20,20:56:25,240,709,70.0,168.0,208.0,535.0,13,-4,10,-7,0,NA,-327.0,-98.0,17,17,Notre DameNorth Carolina,-229.0,0.0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,-106.0,-123.0,NA,NA,NA,-10,10,NA,NA,NA,0,0,NA,NA,NA
1309,Notre Dame,North Carolina,3,4,10,6,10,8,-2,2,20:56:25,20:59:10,139,848,61.0,73.0,269.0,608.0,-4,5,6,-2,4,0,-339.0,-12.0,8,-9,Notre DameNorth Carolina,-327.0,-229.0,0.0,NA,NA,17,0,0,NA,NA,4,0,0,NA,NA,-98.0,-106.0,-123.0,NA,NA,17,-10,10,NA,NA,4,0,0,NA,NA
1310,Notre Dame,North Carolina,4,5,10,8,10,10,-2,0,20:59:10,21:01:03,75,923,24.0,57.0,293.0,665.0,-3,5,3,3,2,0,-372.0,-33.0,0,-8,Notre DameNorth Carolina,-339.0,-327.0,-229.0,0.0,NA,8,17,0,0,NA,2,4,0,0,NA,-12.0,-98.0,-106.0,-123.0,NA,-9,17,-10,10,NA,-2,4,0,0,NA
1311,Notre Dame,North Carolina,5,6,10,10,13,12,1,1,21:01:03,21:04:18,303,1226,77.0,255.0,370.0,920.0,-44,-15,-41,-12,0,4,-550.0,-178.0,-29,-29,Notre DameNorth Carolina,-372.0,-339.0,-327.0,-229.0,0.0,0,8,17,0,0,0,2,4,0,0,-33.0,-12.0,-98.0,-106.0,-123.0,-8,-9,17,-10,10,-2,-2,4,0,0
1312,Notre Dame,North Carolina,6,7,13,12,18,15,2,3,21:04:18,21:06:50,119,1345,37.0,83.0,407.0,1003.0,4,-2,-37,-14,1,-2,-596.0,-46.0,-23,6,Notre DameNorth Carolina,-550.0,-372.0,-339.0,-327.0,-229.0,-29,0,8,17,0,1,0,2,4,0,-178.0,-33.0,-12.0,-98.0,-106.0,-29,-8,-9,17,-10,1,-2,-2,4,0
1313,Notre Dame,North Carolina,7,8,18,15,19,18,-2,1,21:06:50,21:09:31,150,1495,41.0,115.0,448.0,1118.0,0,-7,-37,-21,3,-2,-670.0,-74.0,-16,7,Notre DameNorth Carolina,-596.0,-550.0,-372.0,-339.0,-327.0,-23,-29,0,8,17,3,1,0,2,4,-46.0,-178.0,-33.0,-12.0,-98.0,6,-29,-8,-9,17,2,1,-2,-2,4
1314,Notre Dame,North Carolina,8,9,19,18,19,21,-3,-2,21:09:31,21:11:11,84,1579,24.0,63.0,472.0,1181.0,-6,-3,-43,-24,1,1,-709.0,-39.0,-19,-3,Notre DameNorth Carolina,-670.0,-596.0,-550.0,-372.0,-339.0,-16,-23,-29,0,8,1,3,1,0,2,-74.0,-46.0,-178.0,-33.0,-12.0,7,6,-29,-8,-9,-2,2,1,-2,-2
1315,Notre Dame,North Carolina,9,10,19,21,25,21,6,4,21:11:11,21:14:06,85,1664,38.0,60.0,510.0,1241.0,-3,-11,-46,-35,-2,2,-731.0,-22.0,-11,8,Notre DameNorth Carolina,-709.0,-670.0,-596.0,-550.0,-372.0,-19,-16,-23,-29,0,-2,1,3,1,0,-39.0,-74.0,-46.0,-178.0,-33.0,-3,7,6,-29,-8,-3,-2,2,1,-2
1316,Notre Dame,North Carolina,10,11,25,21,25,23,-2,2,21:14:06,21:16:38,100,1764,60.0,37.0,570.0,1278.0,-42,-5,-88,-40,4,-2,-708.0,23.0,-48,-37,Notre DameNorth Carolina,-731.0,-709.0,-670.0,-596.0,-550.0,-11,-19,-16,-23,-29,4,-2,1,3,1,-22.0,-39.0,-74.0,-46.0,-178.0,8,-3,7,6,-29,6,-3,-2,2,1
1317,Notre Dame,North Carolina,11,12,25,23,25,25,-2,0,21:16:38,21:19:28,199,1963,98.0,112.0,668.0,1390.0,-52,-24,-140,-64,2,-3,-722.0,-14.0,-76,-28,Notre DameNorth Carolina,-708.0,-731.0,-709.0,-670.0,-596.0,-48,-11,-19,-16,-23,2,4,-2,1,3,23.0,-22.0,-39.0,-74.0,-46.0,-37,8,-3,7,6,-2,6,-3,-2,2
1318,Notre Dame,North Carolina,12,13,25,25,29,27,2,2,21:19:28,21:22:23,231,2194,100.0,129.0,768.0,1519.0,-14,1,-154,-63,0,6,-751.0,-29.0,-91,-15,Notre DameNorth Carolina,-722.0,-708.0,-731.0,-709.0,-670.0,-76,-48,-11,-19,-16,0,2,4,-2,1,-14.0,23.0,-22.0,-39.0,-74.0,-28,-37,8,-3,7,-2,-2,6,-3,-2
1319,Notre Dame,North Carolina,13,14,29,27,29,32,-5,-3,21:22:23,21:24:52,232,2426,36.0,137.0,804.0,1656.0,6,-3,-148,-66,2,-2,-852.0,-101.0,-82,9,Notre DameNorth Carolina,-751.0,-722.0,-708.0,-731.0,-709.0,-91,-76,-48,-11,-19,2,0,2,4,-2,-29.0,-14.0,23.0,-22.0,-39.0,-15,-28,-37,8,-3,2,-2,-2,6,-3
1320,Notre Dame,North Carolina,14,15,29,32,32,35,0,-3,21:24:52,21:27:30,404,2830,44.0,296.0,848.0,1952.0,-11,-9,-159,-75,-3,-2,-1104.0,-252.0,-84,-2,Notre DameNorth Carolina,-852.0,-751.0,-722.0,-708.0,-731.0,-82,-91,-76,-48,-11,-3,2,0,2,4,-101.0,-29.0,-14.0,23.0,-22.0,9,-15,-28,-37,8,-5,2,-2,-2,6
1321,Notre Dame,North Carolina,15,16,32,35,34,39,-2,-5,21:27:30,21:29:56,122,2952,32.0,76.0,880.0,2028.0,6,1,-153,-74,-3,2,-1148.0,-44.0,-79,5,Notre DameNorth Carolina,-1104.0,-852.0,-751.0,-722.0,-708.0,-84,-82,-91,-76,-48,-3,-3,2,0,2,-252.0,-101.0,-29.0,-14.0,23.0,-2,9,-15,-28,-37,0,-5,2,-2,-2
1322,Notre Dame,North Carolina,16,17,34,39,36,39,2,-3,21:29:56,21:32:23,134,3086,31.0,43.0,911.0,2071.0,1,1,-152,-73,-5,-5,-1160.0,-12.0,-79,0,Notre DameNorth Carolina,-1148.0,-1104.0,-852.0,-751.0,-722.0,-79,-84,-82,-91,-76,-5,-3,-3,2,0,-44.0,-252.0,-101.0,-29.0,-14.0,5,-2,9,-15,-28,-2,0,-5,2,-2
1323,Notre Dame,North Carolina,17,18,36,39,38,39,2,-1,21:32:23,21:34:52,121,3207,36.0,68.0,947.0,2139.0,-1,9,-153,-64,-3,0,-1192.0,-32.0,-89,-10,Notre DameNorth Carolina,-1160.0,-1148.0,-1104.0,-852.0,-751.0,-79,-79,-84,-82,-91,-3,-5,-3,-3,2,-12.0,-44.0,-252.0,-101.0,-29.0,0,5,-2,9,-15,2,-2,0,-5,2
